type,xcor,ycor,id
Retailer,6.890676461393014,8.958170632598922,1
Retailer,1.7204710354562849,7.43834442878142,2
Retailer,-16.035564759280533,-14.84929396212101,3
Retailer,10.846350128296763,3.9784609973430634,4
Retailer,16.350304582854733,15.683221660321578,5
Consumer,11.559309787501476,-0.08772321040042286,6
Consumer,11.578415481985232,-0.17102907500726872,7
Consumer,11.495074247625027,-0.4809189090781274,8
Consumer,11.696985491889656,-0.6856171422136104,9
Consumer,12.041667787078431,-0.3604386108094353,10
Consumer,11.487189487624324,-0.3379913726566244,11
Consumer,15.061478475107435,-9.527450191040074,12
Consumer,12.01197746622671,-0.5455757264646515,13
Consumer,11.86351506738163,-0.627902374488734,14
Consumer,11.58529094858428,-0.4762933516584731,15
Producer,-14.685912898974493,-9.09316735365428,16
Producer,7.5798569053877145,11.252314717043191,17
Producer,0.4670884993392974,-2.086829321924597,18
Producer,-6.678993764100596,6.363742486573756,19
Producer,-3.8853746415115893,-9.332957613514736,20
Producer,-9.25918410345912,2.5963720337022096,21
Producer,14.576526239980012,13.70410750200972,22
Producer,6.557901228312403,-12.72948431968689,23
Producer,-1.78273859876208,-3.884350696345791,24
Producer,2.1017214248422533,-15.087101994082332,25
Distributor,-6.868746047025393,6.334493551650546,26
Distributor,-6.767639349697108,6.3500536725418115,27
Distributor,-7.261599769459529,6.273775807900854,28
Distributor,-13.494422036819433,5.313204452117315,29
Distributor,-6.685535082696962,6.362734200118247,30
Distributor,-9.79393563849073,5.8835237790353645,31
Distributor,11.339236144262259,4.054436696012289,32
Distributor,-8.750351533353296,6.044408100711479,33
Distributor,-8.750648774439297,6.043781578072611,34
Distributor,-7.261744221213213,6.273753177082693,35
Work,11.626075370935723,-0.4688684076536447,0
