type,xcor,ycor,id
Retailer,6.890676461393014,8.958170632598922,1
Retailer,1.7204710354562849,7.43834442878142,2
Retailer,-16.035564759280533,-14.84929396212101,3
Retailer,10.846350128296763,3.9784609973430634,4
Retailer,16.350304582854733,15.683221660321578,5
Consumer,11.017640303807575,4.840309387802499,6
Consumer,-16.366789876534128,11.167813207320929,7
Consumer,0.6757898837707295,-1.5348928714908006,8
Consumer,14.57893058551793,-10.239878748041184,9
Consumer,-10.725892417511478,2.295910906555612,10
Consumer,3.299314195290954,7.711916638764748,11
Consumer,-13.91011002673995,-3.902169663723704,12
Consumer,-14.221718434751352,-1.9398665460314035,13
Consumer,-14.297420461841888,-4.8067273611598935,14
Consumer,4.29604291982546,-1.9205624006006783,15
Producer,-14.685912898974493,-9.09316735365428,16
Producer,7.5798569053877145,11.252314717043191,17
Producer,0.4670884993392974,-2.086829321924597,18
Producer,-6.678993764100596,6.363742486573756,19
Producer,-3.8853746415115893,-9.332957613514736,20
Producer,-9.25918410345912,2.5963720337022096,21
Producer,14.576526239980012,13.70410750200972,22
Producer,6.557901228312403,-12.72948431968689,23
Producer,-1.78273859876208,-3.884350696345791,24
Producer,2.1017214248422533,-15.087101994082332,25
Distributor,-14.925426209702627,-16.190829363077945,26
Distributor,-6.399111452647869,6.3995483111375435,27
Distributor,-5.202726634437667,6.552612157204923,28
Distributor,-15.211188858744844,-15.83594890103483,29
Distributor,-6.216675497427133,6.422890077419218,30
Distributor,6.08197227429822,9.902962650255407,31
Distributor,-9.224382413658738,2.6122158080267575,32
Distributor,-5.3754124591017955,6.530519154267104,33
Distributor,-16.24194564377148,-14.81687477345612,34
Distributor,-3.377572484312484,6.7861171699539895,35
Work,11.626075370935723,-0.4688684076536447,0
