type,xcor,ycor,id
Retailer,6.890676461393014,8.958170632598922,1
Retailer,1.7204710354562849,7.43834442878142,2
Retailer,-16.035564759280533,-14.84929396212101,3
Retailer,10.846350128296763,3.9784609973430634,4
Retailer,16.350304582854733,15.683221660321578,5
Consumer,11.012197014823826,4.88896484946121,6
Consumer,14.61835284462962,6.60561427029484,7
Consumer,7.146252925427724,-0.9015533344025588,8
Consumer,13.148733875290162,-5.4493164546232435,9
Consumer,-12.113547865456113,3.173602294568582,10
Consumer,5.133445123458436,5.935056993713829,11
Consumer,14.660652566885652,-1.6374226806664662,12
Consumer,-14.158967060871715,-1.9600015382054448,13
Consumer,-14.297342455856194,-4.806782918017415,14
Consumer,4.29386417495779,-1.9221083643015522,15
Producer,-14.685912898974493,-9.09316735365428,16
Producer,7.5798569053877145,11.252314717043191,17
Producer,0.4670884993392974,-2.086829321924597,18
Producer,-6.678993764100596,6.363742486573756,19
Producer,-3.8853746415115893,-9.332957613514736,20
Producer,-9.25918410345912,2.5963720337022096,21
Producer,14.576526239980012,13.70410750200972,22
Producer,6.557901228312403,-12.72948431968689,23
Producer,-1.78273859876208,-3.884350696345791,24
Producer,2.1017214248422533,-15.087101994082332,25
Distributor,-13.33490665491352,12.734471237469783,26
Distributor,-12.94216962832338,12.395365784554812,27
Distributor,-13.690319145217396,13.058844132099615,28
Distributor,-13.74505692300264,13.08291227030416,29
Distributor,-12.551684820766745,12.058472747349796,30
Distributor,-14.07525720299875,13.395827681210818,31
Distributor,-6.342098207487357,6.406841364836289,32
Distributor,-12.569277271972297,12.063996470967567,33
Distributor,-14.065579622416731,13.391152821998968,34
Distributor,-13.69034535852444,13.058855578869398,35
Work,11.626075370935723,-0.4688684076536447,0
