type,xcor,ycor,id
Retailer,6.890676461393014,8.958170632598922,1
Retailer,1.7204710354562849,7.43834442878142,2
Retailer,-16.035564759280533,-14.84929396212101,3
Retailer,10.846350128296763,3.9784609973430634,4
Retailer,16.350304582854733,15.683221660321578,5
Consumer,11.018710951456466,4.8307996598620235,6
Consumer,-16.348959991334077,11.213459631276699,7
Consumer,3.306038172341168,-1.128727610620432,8
Consumer,14.583275535878698,-10.256699432570061,9
Consumer,-8.072977101492496,2.982814649218845,10
Consumer,3.3271301473765433,7.683916115310936,11
Consumer,-13.910127820834798,-3.902137341074571,12
Consumer,-14.158966020481714,-1.9600018523003868,13
Consumer,-14.297343079423808,-4.806782473867562,14
Consumer,4.2959819324078445,-1.920605495089399,15
Producer,-14.685912898974493,-9.09316735365428,16
Producer,7.5798569053877145,11.252314717043191,17
Producer,0.4670884993392974,-2.086829321924597,18
Producer,-6.678993764100596,6.363742486573756,19
Producer,-3.8853746415115893,-9.332957613514736,20
Producer,-9.25918410345912,2.5963720337022096,21
Producer,14.576526239980012,13.70410750200972,22
Producer,6.557901228312403,-12.72948431968689,23
Producer,-1.78273859876208,-3.884350696345791,24
Producer,2.1017214248422533,-15.087101994082332,25
Distributor,10.95625057596967,3.9959875424729354,26
Distributor,0.21941814859724218,7.246400611086546,27
Distributor,-6.708051125946193,6.359264356966634,28
Distributor,1.7018900183452246,7.436151746568296,29
Distributor,-1.778288623718769,6.990907156771961,30
Distributor,1.233120375358908,7.378215906485718,31
Distributor,10.96568315288603,3.9973593794083904,32
Distributor,10.859863851492733,3.9807727566629225,33
Distributor,0.24611505841941295,7.251241216417128,34
Distributor,1.6455631428533444,7.4303085034763825,35
Work,11.626075370935723,-0.4688684076536447,0
