type,xcor,ycor,id
Retailer,6.890676461393014,8.958170632598922,1
Retailer,1.7204710354562849,7.43834442878142,2
Retailer,-16.035564759280533,-14.84929396212101,3
Retailer,10.846350128296763,3.9784609973430634,4
Retailer,16.350304582854733,15.683221660321578,5
Consumer,10.984078740848698,4.872985239545898,6
Consumer,-16.354864466228207,11.198409001754328,7
Consumer,2.1703570267316437,-1.391920505136472,8
Consumer,13.427072482496882,10.819025095855146,9
Consumer,-10.726255424879954,2.2929082675856876,10
Consumer,3.3343454157568324,7.676542217627038,11
Consumer,-12.474223329439326,-4.7367519216070395,12
Consumer,-14.159222273774581,-1.9599244686364017,13
Consumer,-14.29737215847252,-4.806761767359152,14
Consumer,9.497622198120453,2.7638343600945348,15
Producer,-14.685912898974493,-9.09316735365428,16
Producer,7.5798569053877145,11.252314717043191,17
Producer,0.4670884993392974,-2.086829321924597,18
Producer,-6.678993764100596,6.363742486573756,19
Producer,-3.8853746415115893,-9.332957613514736,20
Producer,-9.25918410345912,2.5963720337022096,21
Producer,14.576526239980012,13.70410750200972,22
Producer,6.557901228312403,-12.72948431968689,23
Producer,-1.78273859876208,-3.884350696345791,24
Producer,2.1017214248422533,-15.087101994082332,25
Distributor,-1.3948009538254489,7.374099308806592,26
Distributor,-7.0601558390783445,6.71999594738795,27
Distributor,-9.251186292237925,8.76784777967849,28
Distributor,-2.292959500616405,7.2023328398791335,29
Distributor,-1.8011429978466378,7.296365708551075,30
Distributor,-6.638791425354508,6.371429876682043,31
Distributor,-3.3150016311244883,7.006934505286647,32
Distributor,-11.116541462523621,10.511142265770332,33
Distributor,-4.7478289906004,6.732972552042206,34
Distributor,-9.251735628764605,8.768358572895394,35
Work,11.626075370935723,-0.4688684076536447,0
