type,xcor,ycor,id
Retailer,6.890676461393014,8.958170632598922,1
Retailer,1.7204710354562849,7.43834442878142,2
Retailer,-16.035564759280533,-14.84929396212101,3
Retailer,10.846350128296763,3.9784609973430634,4
Retailer,16.350304582854733,15.683221660321578,5
Consumer,11.578327774271344,-0.06977276063448556,6
Consumer,15.233772826371236,11.759850873000268,7
Consumer,1.1786593893281605,-1.2889426349395876,8
Consumer,14.797282418257979,-10.190260015383599,9
Consumer,-12.664646887830816,1.811977110302621,10
Consumer,6.241534618256338,4.433189410886186,11
Consumer,-10.622287916484611,-5.862295175082032,12
Consumer,13.973394714556363,-0.9354381676726522,13
Consumer,14.771424308830582,-2.575206795594969,14
Consumer,9.124494040993046,-0.9246159632936095,15
Producer,-14.685912898974493,-9.09316735365428,16
Producer,7.5798569053877145,11.252314717043191,17
Producer,0.4670884993392974,-2.086829321924597,18
Producer,-6.678993764100596,6.363742486573756,19
Producer,-3.8853746415115893,-9.332957613514736,20
Producer,-9.25918410345912,2.5963720337022096,21
Producer,14.576526239980012,13.70410750200972,22
Producer,6.557901228312403,-12.72948431968689,23
Producer,-1.78273859876208,-3.884350696345791,24
Producer,2.1017214248422533,-15.087101994082332,25
Distributor,-10.90112600051026,2.775521078289117,26
Distributor,0.5726763545710298,-2.0241767938455126,27
Distributor,-14.014173103342388,3.111452889929481,28
Distributor,11.030204937064205,4.45782357955683,29
Distributor,10.837291623489044,3.9728107243179416,30
Distributor,8.625966114517666,1.938056190572972,31
Distributor,9.003076864255778,2.3132329810754086,32
Distributor,2.294634212092923,-3.68964118603218,33
Distributor,-13.731673432687948,5.254770257690833,34
Distributor,5.021567236320827,0.3522184529387218,35
Work,11.626075370935723,-0.4688684076536447,0
