type,xcor,ycor,id
Retailer,6.890676461393014,8.958170632598922,1
Retailer,1.7204710354562849,7.43834442878142,2
Retailer,-16.035564759280533,-14.84929396212101,3
Retailer,10.846350128296763,3.9784609973430634,4
Retailer,16.350304582854733,15.683221660321578,5
Consumer,11.564449225772883,-0.11702896462895751,6
Consumer,10.997573296955153,3.321388179798685,7
Consumer,11.477872526210056,-0.4827238134956815,8
Consumer,11.687447396560977,-0.6346930197105252,9
Consumer,11.62787558531005,-0.4683969820839131,10
Consumer,11.60037731898263,-0.324210653223588,11
Consumer,11.682563810082996,-0.4969507967467024,12
Consumer,12.012103001007453,-0.545603935931263,13
Consumer,11.863679365006092,-0.6280072438181694,14
Consumer,11.542020270636787,-0.11841982293503506,15
Producer,-14.685912898974493,-9.09316735365428,16
Producer,7.5798569053877145,11.252314717043191,17
Producer,0.4670884993392974,-2.086829321924597,18
Producer,-6.678993764100596,6.363742486573756,19
Producer,-3.8853746415115893,-9.332957613514736,20
Producer,-9.25918410345912,2.5963720337022096,21
Producer,14.576526239980012,13.70410750200972,22
Producer,6.557901228312403,-12.72948431968689,23
Producer,-1.78273859876208,-3.884350696345791,24
Producer,2.1017214248422533,-15.087101994082332,25
Distributor,-12.378029694893604,11.791958475472356,26
Distributor,-13.861681987828373,13.141533297363654,27
Distributor,-13.853958422724224,13.138424625291108,28
Distributor,16.290843100327677,15.741906218673194,29
Distributor,-13.117286265990602,12.465382384169477,30
Distributor,-12.591038529682791,12.085204310660707,31
Distributor,-6.902510596196487,6.569332917773252,32
Distributor,-12.77720905159247,12.136729255635657,33
Distributor,-12.591576692878341,12.085358215713235,34
Distributor,-13.854251587959283,13.138542461895021,35
Work,11.626075370935723,-0.4688684076536447,0
