type,xcor,ycor,id
Retailer,6.890676461393014,8.958170632598922,1
Retailer,1.7204710354562849,7.43834442878142,2
Retailer,-16.035564759280533,-14.84929396212101,3
Retailer,10.846350128296763,3.9784609973430634,4
Retailer,16.350304582854733,15.683221660321578,5
Consumer,11.01877050176072,4.830254198511398,6
Consumer,-16.18648639942913,11.573722100001184,7
Consumer,-0.08405839784405345,-0.5270122962590928,8
Consumer,16.428403151045032,-14.866319064218985,9
Consumer,-8.306323618515385,2.9205510900446434,10
Consumer,3.3374751052752814,7.673338186990875,11
Consumer,-6.362739641328073,-7.812083283732216,12
Consumer,-14.15896344816639,-1.9600026279758396,13
Consumer,-14.297369686791505,-4.806763527896745,14
Consumer,4.296042968941798,-1.92056235869636,15
Producer,-14.685912898974493,-9.09316735365428,16
Producer,7.5798569053877145,11.252314717043191,17
Producer,0.4670884993392974,-2.086829321924597,18
Producer,-6.678993764100596,6.363742486573756,19
Producer,-3.8853746415115893,-9.332957613514736,20
Producer,-9.25918410345912,2.5963720337022096,21
Producer,14.576526239980012,13.70410750200972,22
Producer,6.557901228312403,-12.72948431968689,23
Producer,-1.78273859876208,-3.884350696345791,24
Producer,2.1017214248422533,-15.087101994082332,25
Distributor,-14.734230962987162,-9.14056256783581,26
Distributor,14.403317030046829,-2.1079654165424095,27
Distributor,13.915143675738335,-1.2354311795690585,28
Distributor,16.357807836964014,-5.598405790567373,29
Distributor,-14.88736132567087,-8.720426506690655,30
Distributor,13.915158000579027,-1.2354321064825662,31
Distributor,-14.6884486878095,-9.095648287300337,32
Distributor,14.403317029916785,-2.1079654165268167,33
Distributor,13.915156997393652,-1.235432041566387,34
Distributor,-14.735921975847532,-9.142225914149783,35
Work,11.626075370935723,-0.4688684076536447,0
