type,xcor,ycor,id
Retailer,6.890676461393014,8.958170632598922,1
Retailer,1.7204710354562849,7.43834442878142,2
Retailer,-16.035564759280533,-14.84929396212101,3
Retailer,10.846350128296763,3.9784609973430634,4
Retailer,16.350304582854733,15.683221660321578,5
Consumer,11.58041249062682,-0.09055819044991509,6
Consumer,11.715551765779022,-0.2570251802276431,7
Consumer,11.523687036219332,-0.39249678369331065,8
Consumer,11.702505343313177,-0.6991203392563374,9
Consumer,11.299419561073634,-0.22602540366162316,10
Consumer,11.491364356091559,-0.342025314996917,11
Consumer,11.63976244725037,-0.4757588913761701,12
Consumer,12.011771725372192,-0.5455321914750151,13
Consumer,11.863688547026946,-0.6280145181856973,14
Consumer,11.585290894088217,-0.47629336176434833,15
Producer,-14.685912898974493,-9.09316735365428,16
Producer,7.5798569053877145,11.252314717043191,17
Producer,0.4670884993392974,-2.086829321924597,18
Producer,-6.678993764100596,6.363742486573756,19
Producer,-3.8853746415115893,-9.332957613514736,20
Producer,-9.25918410345912,2.5963720337022096,21
Producer,14.576526239980012,13.70410750200972,22
Producer,6.557901228312403,-12.72948431968689,23
Producer,-1.78273859876208,-3.884350696345791,24
Producer,2.1017214248422533,-15.087101994082332,25
Distributor,3.3770871665966347,8.405720350607844,26
Distributor,-6.196521478174983,6.425514805413329,27
Distributor,-1.2364251928997376,7.060570245223143,28
Distributor,4.331225944573923,8.91071002535395,29
Distributor,3.8963194264230694,8.665381504405133,30
Distributor,-6.408395081249093,6.3983518949771,31
Distributor,5.164026863838075,9.393364602917423,32
Distributor,-1.7647982843677443,6.992461444300815,33
Distributor,-3.737281042019152,6.740097432838716,34
Distributor,-1.2368842477743698,7.060511470360979,35
Work,11.626075370935723,-0.4688684076536447,0
