type,xcor,ycor,id
Retailer,6.890676461393014,8.958170632598922,1
Retailer,1.7204710354562849,7.43834442878142,2
Retailer,-16.035564759280533,-14.84929396212101,3
Retailer,10.846350128296763,3.9784609973430634,4
Retailer,16.350304582854733,15.683221660321578,5
Consumer,11.565942718704054,-0.125548428176657,6
Consumer,11.706752383572105,-0.27844652102367107,7
Consumer,11.523672498525052,-0.39248335943979384,8
Consumer,11.575288107236798,-0.1786462666179247,9
Consumer,11.108593354236142,2.4863195515702863,10
Consumer,11.599536152819859,-0.3195119959596653,11
Consumer,11.257687639412584,1.705577336952409,12
Consumer,11.567783437046561,-0.130188995411455,13
Consumer,11.575250904579683,-0.17516199008883504,14
Consumer,11.539793890895613,0.023164395067443166,15
Producer,-14.685912898974493,-9.09316735365428,16
Producer,7.5798569053877145,11.252314717043191,17
Producer,0.4670884993392974,-2.086829321924597,18
Producer,-6.678993764100596,6.363742486573756,19
Producer,-3.8853746415115893,-9.332957613514736,20
Producer,-9.25918410345912,2.5963720337022096,21
Producer,14.576526239980012,13.70410750200972,22
Producer,6.557901228312403,-12.72948431968689,23
Producer,-1.78273859876208,-3.884350696345791,24
Producer,2.1017214248422533,-15.087101994082332,25
Distributor,-14.812926582043925,-9.512202227215495,26
Distributor,-14.792628890466823,-9.50082993682367,27
Distributor,-14.784603337940839,-9.527986647778093,28
Distributor,4.379423223450342,14.908402557669703,29
Distributor,-14.812925781389486,-9.512201674737542,30
Distributor,-14.721165667913635,-9.269530823576282,31
Distributor,-13.185048701239264,-13.381556728631217,32
Distributor,-14.743416372710378,-9.361665682741153,33
Distributor,-14.720653656466583,-9.267276701092042,34
Distributor,-14.78443250822359,-9.526671097422001,35
Work,11.626075370935723,-0.4688684076536447,0
