type,xcor,ycor,id
Retailer,6.890676461393014,8.958170632598922,1
Retailer,1.7204710354562849,7.43834442878142,2
Retailer,-16.035564759280533,-14.84929396212101,3
Retailer,10.846350128296763,3.9784609973430634,4
Retailer,16.350304582854733,15.683221660321578,5
Consumer,11.558896963227909,-0.08537300621240718,6
Consumer,11.582491601446712,-0.2167630432981582,7
Consumer,11.580761027047473,-0.2543327450432429,8
Consumer,11.581695130124697,-0.21504943987378056,9
Consumer,11.300365820042074,-0.22608546868620039,10
Consumer,11.600362166851678,-0.3241261074708319,11
Consumer,11.692613640348487,-0.6443054369042329,12
Consumer,11.567003451712978,-0.12596764343399514,13
Consumer,10.970159521568522,3.300529752087275,14
Consumer,10.41045004592879,2.905088703988131,15
Producer,-14.685912898974493,-9.09316735365428,16
Producer,7.5798569053877145,11.252314717043191,17
Producer,0.4670884993392974,-2.086829321924597,18
Producer,-6.678993764100596,6.363742486573756,19
Producer,-3.8853746415115893,-9.332957613514736,20
Producer,-9.25918410345912,2.5963720337022096,21
Producer,14.576526239980012,13.70410750200972,22
Producer,6.557901228312403,-12.72948431968689,23
Producer,-1.78273859876208,-3.884350696345791,24
Producer,2.1017214248422533,-15.087101994082332,25
Distributor,9.320492676787108,9.775323352291835,26
Distributor,5.565633113976105,12.391100521132515,27
Distributor,3.6000734376596277,-2.567874231973658,28
Distributor,8.964738060969097,2.3692522955055537,29
Distributor,-13.628094084550165,5.2925989364339046,30
Distributor,8.251099318094944,2.462055249688966,31
Distributor,14.344683023993788,3.6070026515058267,32
Distributor,-15.739137684698125,3.2910058130715,33
Distributor,11.528489434706287,5.756929658345456,34
Distributor,11.677889701766894,2.944573069384429,35
Work,11.626075370935723,-0.4688684076536447,0
